Dwarf,FunctionName,ClassName,PreciseName,Params,,PreciseSrcType (vTrust),SrcType (IFCC),SafeSrcType (IFCC-safe),BinType (TypeArmor),Baseline,,PreciseSrcType-VFunctions,SrcType-VFunctions,SafeSrcType-VFunctions,BinType-VFunctions,Baseline-VFunctions
(The dwarf info of this callsite),(The least-derived vfunction used at this vcall),(The class defining functionname),(The least-derived class of the object used at this vcall),(# of params provided by this callsite (=# consumed)),,(func sig matching including C/C++ func name & ret type),(param type matching w/ pointer types),(param type matching wo/ pointer types),(Callsite param >= Callee param (up to 6),(total # of functions),,(PreciseSrcType only virtual targets),(SrcType only virtual targets),(SafeSrcType only virtual targets),(BinType only virtual targets),(total # of virtual targets)
src/http/ngx_http_upstream.c:4283:9,,,,3,,,5,5,1172,1270,,,0,0,0,0
src/http/ngx_http_upstream.c:830:13,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/ngx_http_upstream.c:614:9,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/ngx_http_upstream.c:781:9,,,,2,,,75,75,719,1270,,,0,0,0,0
src/http/ngx_http_upstream.c:6359:13,,,,2,,,75,75,719,1270,,,0,0,0,0
src/http/ngx_http_upstream.c:5021:14,,,,3,,,125,125,1172,1270,,,0,0,0,0
src/http/ngx_http_upstream.c:5070:18,,,,3,,,125,125,1172,1270,,,0,0,0,0
src/http/ngx_http_upstream.c:5111:14,,,,2,,,75,75,719,1270,,,0,0,0,0
src/http/ngx_http_upstream.c:5687:21,,,,1,,,44,50,422,1270,,,0,0,0,0
src/http/ngx_http_upstream.c:5696:21,,,,1,,,44,50,422,1270,,,0,0,0,0
src/http/ngx_http_upstream.c:1050:10,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/ngx_http_upstream.c:2670:21,,,,3,,,125,125,1172,1270,,,0,0,0,0
src/http/ngx_http_upstream.c:2729:17,,,,3,,,125,125,1172,1270,,,0,0,0,0
src/http/ngx_http_upstream.c:1311:17,,,,3,,,3,3,1172,1270,,,0,0,0,0
src/http/ngx_http_upstream.c:1438:13,,,,3,,,3,3,1172,1270,,,0,0,0,0
src/http/ngx_http_upstream.c:1869:9,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/ngx_http_upstream.c:4104:9,,,,3,,,5,5,1172,1270,,,0,0,0,0
src/http/ngx_http_upstream.c:4182:18,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/ngx_http_upstream.c:1264:9,,,,2,,,25,25,719,1270,,,0,0,0,0
src/http/ngx_http_upstream.c:1267:9,,,,2,,,25,25,719,1270,,,0,0,0,0
src/http/ngx_http_request.c:2279:9,,,,1,,,121,121,422,1270,,,0,0,0,0
src/http/ngx_http_upstream.c:2252:13,,,,3,,,7,7,1172,1270,,,0,0,0,0
src/http/ngx_http_upstream.c:2288:14,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/ngx_http_upstream.c:2405:18,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/ngx_http_upstream.c:2448:14,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/ngx_http_core_module.c:1748:12,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/ngx_http_upstream.c:2935:13,,,,1,,,7,7,422,1270,,,0,0,0,0
src/http/ngx_http_upstream.c:2952:17,,,,2,,,15,15,719,1270,,,0,0,0,0
src/http/ngx_http_upstream.c:3185:12,,,,1,,,7,7,422,1270,,,0,0,0,0
src/http/ngx_http_upstream.c:2350:9,,,,1,,,7,7,422,1270,,,0,0,0,0
src/http/ngx_http_upstream.c:2362:13,,,,2,,,15,15,719,1270,,,0,0,0,0
src/http/ngx_http_upstream.c:3356:21,,,,3,,,7,7,1172,1270,,,0,0,0,0
src/http/ngx_http_upstream.c:3378:17,,,,3,,,7,7,1172,1270,,,0,0,0,0
src/http/ngx_http_core_module.c:1763:10,,,,2,,,75,75,719,1270,,,0,0,0,0
src/http/ngx_http_upstream.c:3581:17,,,,3,,,7,7,1172,1270,,,0,0,0,0
src/http/ngx_http_upstream.c:3591:21,,,,2,,,15,15,719,1270,,,0,0,0,0
src/http/ngx_http_core_module.c:1763:10,,,,2,,,75,75,719,1270,,,0,0,0,0
src/http/ngx_http_upstream.c:2812:13,,,,3,,,7,7,1172,1270,,,0,0,0,0
src/http/ngx_http_upstream.c:2826:13,,,,2,,,15,15,719,1270,,,0,0,0,0
src/http/ngx_http_request.c:2279:9,,,,1,,,121,121,422,1270,,,0,0,0,0
src/http/ngx_http_core_module.c:1748:12,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/ngx_http_core_module.c:1748:12,,,,1,,,149,149,422,1270,,,0,0,0,0
src/http/ngx_http_core_module.c:1763:10,,,,2,,,75,75,719,1270,,,0,0,0,0
src/http/ngx_http_file_cache.c:521:5,,,,1,,,121,121,422,1270,,,0,0,0,0
src/http/ngx_http_request.c:2279:9,,,,1,,,121,121,422,1270,,,0,0,0,0
src/http/ngx_http_write_filter_module.c:254:13,,,,3,,,10,10,1172,1270,,,0,0,0,0
src/http/modules/ngx_http_chunked_filter_module.c:71:16,,,,1,,,149,149,422,1270,,,0,0,0,0
